,0,1
0,5,1.7921922284033818
1,10,1.8748175900326087
2,15,0.9727805556630434
3,20,1.7625101513152175
4,25,1.1438755001195655
5,30,1.203894725021739
6,35,0.8164614535326087
7,40,1.1416450491413044
8,45,0.743628090673913
9,50,0.647765078978261
10,55,0.9100401875543479
11,60,2.0233932191847828
